source_id,target_id,relationship_type
CVE-2023-1238,CWE-79,IS_INSTANCE_OF
CVE-2023-1246,CWE-552,IS_INSTANCE_OF
CVE-2023-1248,CWE-79,IS_INSTANCE_OF
CVE-2023-1249,CWE-416,IS_INSTANCE_OF
CVE-2023-1250,CWE-94,IS_INSTANCE_OF
CVE-2023-1251,CWE-89,IS_INSTANCE_OF
CVE-2023-1252,CWE-416,IS_INSTANCE_OF
CVE-2023-1255,CWE-125,IS_INSTANCE_OF
CVE-2023-1259,CWE-79,IS_INSTANCE_OF
CVE-2023-1261,CWE-862,IS_INSTANCE_OF
CVE-2023-1262,CWE-862,IS_INSTANCE_OF
CVE-2023-1263,CWE-200,IS_INSTANCE_OF
CVE-2023-1265,CWE-384,IS_INSTANCE_OF
CVE-2023-1267,CWE-89,IS_INSTANCE_OF
CVE-2023-1277,CWE-78,IS_INSTANCE_OF
CVE-2023-1279,CWE-601,IS_INSTANCE_OF
CVE-2023-1281,CWE-416,IS_INSTANCE_OF
CVE-2023-1285,CWE-362,IS_INSTANCE_OF
CVE-2023-1287,CWE-94,IS_INSTANCE_OF
CVE-2023-1288,CWE-611,IS_INSTANCE_OF
CVE-2023-1289,CWE-20,IS_INSTANCE_OF
CVE-2023-1295,CWE-367,IS_INSTANCE_OF
CVE-2023-1296,CWE-862,IS_INSTANCE_OF
CVE-2023-1298,CWE-79,IS_INSTANCE_OF
CVE-2023-1304,CWE-94,IS_INSTANCE_OF
CVE-2023-1306,CWE-94,IS_INSTANCE_OF
CVE-2023-1314,CWE-59,IS_INSTANCE_OF
CVE-2023-1315,CWE-79,IS_INSTANCE_OF
CVE-2023-1325,CWE-79,IS_INSTANCE_OF
CVE-2023-1326,CWE-269,IS_INSTANCE_OF
CVE-2023-1327,CWE-287,IS_INSTANCE_OF
CVE-2023-1337,CWE-862,IS_INSTANCE_OF
CVE-2023-1356,CWE-79,IS_INSTANCE_OF
CVE-2023-1367,CWE-94,IS_INSTANCE_OF
CVE-2023-1370,CWE-674,IS_INSTANCE_OF
CVE-2023-1371,CWE-862,IS_INSTANCE_OF
CVE-2023-1380,CWE-125,IS_INSTANCE_OF
CVE-2023-1382,CWE-476,IS_INSTANCE_OF
CVE-2023-1384,CWE-79,IS_INSTANCE_OF
CVE-2023-1386,CWE-281,IS_INSTANCE_OF
CVE-2023-1388,CWE-787,IS_INSTANCE_OF
CVE-2023-1389,CWE-77,IS_INSTANCE_OF
CVE-2023-1393,CWE-416,IS_INSTANCE_OF
CVE-2023-1398,CWE-22,IS_INSTANCE_OF
CVE-2023-1399,CWE-502,IS_INSTANCE_OF
CVE-2023-1402,CWE-668,IS_INSTANCE_OF
CVE-2023-1405,CWE-502,IS_INSTANCE_OF
CVE-2023-1406,CWE-434,IS_INSTANCE_OF
CVE-2023-1409,CWE-295,IS_INSTANCE_OF
CVE-2023-1410,CWE-79,IS_INSTANCE_OF
CVE-2023-1412,CWE-59,IS_INSTANCE_OF
CVE-2023-1414,CWE-352,IS_INSTANCE_OF
CVE-2023-1414,CWE-862,IS_INSTANCE_OF
CVE-2023-1417,CWE-863,IS_INSTANCE_OF
CVE-2023-1419,CWE-233,IS_INSTANCE_OF
CVE-2023-1421,CWE-79,IS_INSTANCE_OF
CVE-2023-1424,CWE-120,IS_INSTANCE_OF
CVE-2023-1428,CWE-617,IS_INSTANCE_OF
CVE-2023-1436,CWE-674,IS_INSTANCE_OF
CVE-2023-1444,CWE-476,IS_INSTANCE_OF
CVE-2023-1446,CWE-476,IS_INSTANCE_OF
CVE-2023-1456,CWE-77,IS_INSTANCE_OF
CVE-2023-1457,CWE-77,IS_INSTANCE_OF
CVE-2023-1458,CWE-77,IS_INSTANCE_OF
CVE-2023-1462,CWE-639,IS_INSTANCE_OF
CVE-2023-1472,CWE-352,IS_INSTANCE_OF
CVE-2023-1476,CWE-416,IS_INSTANCE_OF
CVE-2023-1477,CWE-287,IS_INSTANCE_OF
CVE-2023-1495,CWE-89,IS_INSTANCE_OF
CVE-2023-1513,CWE-665,IS_INSTANCE_OF
CVE-2023-1514,CWE-295,IS_INSTANCE_OF
CVE-2023-1516,CWE-732,IS_INSTANCE_OF
CVE-2023-1518,CWE-522,IS_INSTANCE_OF
CVE-2023-1522,CWE-89,IS_INSTANCE_OF
CVE-2023-1523,CWE-74,IS_INSTANCE_OF
CVE-2023-1525,CWE-79,IS_INSTANCE_OF
CVE-2023-1528,CWE-416,IS_INSTANCE_OF
CVE-2023-1529,CWE-787,IS_INSTANCE_OF
CVE-2023-1530,CWE-416,IS_INSTANCE_OF
CVE-2023-1531,CWE-416,IS_INSTANCE_OF
CVE-2023-1532,CWE-125,IS_INSTANCE_OF
CVE-2023-1533,CWE-416,IS_INSTANCE_OF
CVE-2023-1534,CWE-125,IS_INSTANCE_OF
CVE-2023-1538,CWE-203,IS_INSTANCE_OF
CVE-2023-1540,CWE-203,IS_INSTANCE_OF
CVE-2023-1543,CWE-613,IS_INSTANCE_OF
CVE-2023-1544,CWE-770,IS_INSTANCE_OF
CVE-2023-1545,CWE-89,IS_INSTANCE_OF
CVE-2023-1548,CWE-269,IS_INSTANCE_OF
CVE-2023-1552,CWE-502,IS_INSTANCE_OF
CVE-2023-1562,CWE-668,IS_INSTANCE_OF
CVE-2023-1574,CWE-522,IS_INSTANCE_OF
CVE-2023-1578,CWE-89,IS_INSTANCE_OF
CVE-2023-1579,CWE-787,IS_INSTANCE_OF
CVE-2023-1580,CWE-400,IS_INSTANCE_OF
CVE-2023-1582,CWE-362,IS_INSTANCE_OF
CVE-2023-1583,CWE-476,IS_INSTANCE_OF
CVE-2023-1585,CWE-367,IS_INSTANCE_OF
CVE-2023-1586,CWE-367,IS_INSTANCE_OF
CVE-2023-1587,CWE-476,IS_INSTANCE_OF
CVE-2023-1603,CWE-863,IS_INSTANCE_OF
CVE-2023-1606,CWE-89,IS_INSTANCE_OF
CVE-2023-1607,CWE-89,IS_INSTANCE_OF
CVE-2023-1608,CWE-89,IS_INSTANCE_OF
CVE-2023-1609,CWE-79,IS_INSTANCE_OF
CVE-2023-1610,CWE-89,IS_INSTANCE_OF
CVE-2023-1611,CWE-416,IS_INSTANCE_OF
CVE-2023-1612,CWE-89,IS_INSTANCE_OF
CVE-2023-1613,CWE-79,IS_INSTANCE_OF
CVE-2023-1616,CWE-79,IS_INSTANCE_OF
CVE-2023-1617,CWE-287,IS_INSTANCE_OF
CVE-2023-1618,CWE-1188,IS_INSTANCE_OF
CVE-2023-1626,CWE-119,IS_INSTANCE_OF
CVE-2023-1627,CWE-404,IS_INSTANCE_OF
CVE-2023-1628,CWE-476,IS_INSTANCE_OF
CVE-2023-1629,CWE-119,IS_INSTANCE_OF
CVE-2023-1630,CWE-404,IS_INSTANCE_OF
CVE-2023-1631,CWE-476,IS_INSTANCE_OF
CVE-2023-1633,CWE-522,IS_INSTANCE_OF
CVE-2023-1634,CWE-918,IS_INSTANCE_OF
CVE-2023-1635,CWE-79,IS_INSTANCE_OF
CVE-2023-1637,CWE-212,IS_INSTANCE_OF
CVE-2023-1638,CWE-404,IS_INSTANCE_OF
CVE-2023-1639,CWE-404,IS_INSTANCE_OF
CVE-2023-1640,CWE-404,IS_INSTANCE_OF
CVE-2023-1641,CWE-404,IS_INSTANCE_OF
CVE-2023-1642,CWE-404,IS_INSTANCE_OF
CVE-2023-1643,CWE-404,IS_INSTANCE_OF
CVE-2023-1644,CWE-404,IS_INSTANCE_OF
CVE-2023-1645,CWE-404,IS_INSTANCE_OF
CVE-2023-1646,CWE-787,IS_INSTANCE_OF
CVE-2023-1649,CWE-79,IS_INSTANCE_OF
CVE-2023-1650,CWE-502,IS_INSTANCE_OF
CVE-2023-1652,CWE-416,IS_INSTANCE_OF
CVE-2023-1652,CWE-416,IS_INSTANCE_OF
CVE-2023-1656,CWE-319,IS_INSTANCE_OF
CVE-2023-1661,CWE-79,IS_INSTANCE_OF
CVE-2023-1663,CWE-425,IS_INSTANCE_OF
CVE-2023-1664,CWE-295,IS_INSTANCE_OF
CVE-2023-1666,CWE-89,IS_INSTANCE_OF
CVE-2023-1667,CWE-476,IS_INSTANCE_OF
CVE-2023-1668,CWE-670,IS_INSTANCE_OF
CVE-2023-1670,CWE-416,IS_INSTANCE_OF
CVE-2023-1671,CWE-77,IS_INSTANCE_OF
CVE-2023-1672,CWE-362,IS_INSTANCE_OF
CVE-2023-1674,CWE-89,IS_INSTANCE_OF
CVE-2023-1675,CWE-89,IS_INSTANCE_OF
CVE-2023-1676,CWE-119,IS_INSTANCE_OF
CVE-2023-1678,CWE-119,IS_INSTANCE_OF
CVE-2023-1679,CWE-119,IS_INSTANCE_OF
CVE-2023-1682,CWE-425,IS_INSTANCE_OF
CVE-2023-1683,CWE-312,IS_INSTANCE_OF
CVE-2023-1684,CWE-434,IS_INSTANCE_OF
CVE-2023-1685,CWE-77,IS_INSTANCE_OF
CVE-2023-1686,CWE-79,IS_INSTANCE_OF
CVE-2023-1687,CWE-79,IS_INSTANCE_OF
CVE-2023-1688,CWE-79,IS_INSTANCE_OF
CVE-2023-1689,CWE-79,IS_INSTANCE_OF
CVE-2023-1690,CWE-79,IS_INSTANCE_OF
CVE-2023-1692,CWE-732,IS_INSTANCE_OF
CVE-2023-1693,CWE-269,IS_INSTANCE_OF
CVE-2023-1694,CWE-269,IS_INSTANCE_OF
CVE-2023-1699,CWE-425,IS_INSTANCE_OF
CVE-2023-1704,CWE-79,IS_INSTANCE_OF
CVE-2023-1705,CWE-862,IS_INSTANCE_OF
CVE-2023-1708,CWE-77,IS_INSTANCE_OF
CVE-2023-1711,CWE-116,IS_INSTANCE_OF
CVE-2023-1713,CWE-434,IS_INSTANCE_OF
CVE-2023-1714,CWE-502,IS_INSTANCE_OF
CVE-2023-1715,CWE-79,IS_INSTANCE_OF
CVE-2023-1716,CWE-79,IS_INSTANCE_OF
CVE-2023-1717,CWE-79,IS_INSTANCE_OF
CVE-2023-1717,CWE-1321,IS_INSTANCE_OF
CVE-2023-1718,CWE-835,IS_INSTANCE_OF
CVE-2023-1719,CWE-665,IS_INSTANCE_OF
CVE-2023-1720,CWE-434,IS_INSTANCE_OF
CVE-2023-1721,CWE-434,IS_INSTANCE_OF
CVE-2023-1722,CWE-352,IS_INSTANCE_OF
CVE-2023-1724,CWE-79,IS_INSTANCE_OF
CVE-2023-1729,CWE-787,IS_INSTANCE_OF
CVE-2023-1732,CWE-755,IS_INSTANCE_OF
CVE-2023-1734,CWE-434,IS_INSTANCE_OF
CVE-2023-1735,CWE-89,IS_INSTANCE_OF
CVE-2023-1736,CWE-89,IS_INSTANCE_OF
CVE-2023-1737,CWE-89,IS_INSTANCE_OF
CVE-2023-1738,CWE-89,IS_INSTANCE_OF
CVE-2023-1739,CWE-434,IS_INSTANCE_OF
CVE-2023-1740,CWE-89,IS_INSTANCE_OF
CVE-2023-1741,CWE-89,IS_INSTANCE_OF
CVE-2023-1742,CWE-89,IS_INSTANCE_OF
CVE-2023-1743,CWE-79,IS_INSTANCE_OF
CVE-2023-1744,CWE-434,IS_INSTANCE_OF
CVE-2023-1745,CWE-427,IS_INSTANCE_OF
CVE-2023-1746,CWE-79,IS_INSTANCE_OF
CVE-2023-1747,CWE-89,IS_INSTANCE_OF
CVE-2023-1748,CWE-798,IS_INSTANCE_OF
CVE-2023-1749,CWE-639,IS_INSTANCE_OF
CVE-2023-1750,CWE-639,IS_INSTANCE_OF
CVE-2023-1752,CWE-287,IS_INSTANCE_OF
CVE-2023-1760,CWE-79,IS_INSTANCE_OF
CVE-2023-1763,CWE-522,IS_INSTANCE_OF
CVE-2023-1764,CWE-326,IS_INSTANCE_OF
CVE-2023-1767,CWE-79,IS_INSTANCE_OF
CVE-2023-1770,CWE-89,IS_INSTANCE_OF
CVE-2023-1771,CWE-79,IS_INSTANCE_OF
CVE-2023-1772,CWE-79,IS_INSTANCE_OF
CVE-2023-1773,CWE-94,IS_INSTANCE_OF
CVE-2023-1774,CWE-862,IS_INSTANCE_OF
CVE-2023-1775,CWE-668,IS_INSTANCE_OF
CVE-2023-1776,CWE-79,IS_INSTANCE_OF
CVE-2023-1777,CWE-668,IS_INSTANCE_OF
CVE-2023-1778,CWE-522,IS_INSTANCE_OF
CVE-2023-1780,CWE-79,IS_INSTANCE_OF
CVE-2023-1782,CWE-862,IS_INSTANCE_OF
CVE-2023-1783,CWE-79,IS_INSTANCE_OF
CVE-2023-1784,CWE-287,IS_INSTANCE_OF
CVE-2023-1785,CWE-89,IS_INSTANCE_OF
CVE-2023-1786,CWE-532,IS_INSTANCE_OF
CVE-2023-1791,CWE-89,IS_INSTANCE_OF
CVE-2023-1792,CWE-89,IS_INSTANCE_OF
CVE-2023-1793,CWE-89,IS_INSTANCE_OF
CVE-2023-1794,CWE-79,IS_INSTANCE_OF
CVE-2023-1795,CWE-79,IS_INSTANCE_OF
CVE-2023-1796,CWE-79,IS_INSTANCE_OF
CVE-2023-1797,CWE-434,IS_INSTANCE_OF
CVE-2023-1798,CWE-79,IS_INSTANCE_OF
CVE-2023-1799,CWE-79,IS_INSTANCE_OF
CVE-2023-1800,CWE-434,IS_INSTANCE_OF
CVE-2023-1801,CWE-787,IS_INSTANCE_OF
CVE-2023-1802,CWE-319,IS_INSTANCE_OF
CVE-2023-1810,CWE-787,IS_INSTANCE_OF
CVE-2023-1811,CWE-416,IS_INSTANCE_OF
CVE-2023-1812,CWE-787,IS_INSTANCE_OF
CVE-2023-1815,CWE-416,IS_INSTANCE_OF
CVE-2023-1818,CWE-416,IS_INSTANCE_OF
CVE-2023-1819,CWE-125,IS_INSTANCE_OF
CVE-2023-1820,CWE-787,IS_INSTANCE_OF
CVE-2023-1829,CWE-416,IS_INSTANCE_OF
CVE-2023-1831,CWE-319,IS_INSTANCE_OF
CVE-2023-1832,CWE-863,IS_INSTANCE_OF
CVE-2023-1836,CWE-79,IS_INSTANCE_OF
CVE-2023-1837,CWE-306,IS_INSTANCE_OF
CVE-2023-1838,CWE-416,IS_INSTANCE_OF
CVE-2023-1850,CWE-89,IS_INSTANCE_OF
CVE-2023-1855,CWE-416,IS_INSTANCE_OF
CVE-2023-1856,CWE-89,IS_INSTANCE_OF
CVE-2023-1859,CWE-416,IS_INSTANCE_OF
CVE-2023-1869,CWE-79,IS_INSTANCE_OF
CVE-2023-1872,CWE-416,IS_INSTANCE_OF
CVE-2023-1875,CWE-79,IS_INSTANCE_OF
CVE-2023-1882,CWE-79,IS_INSTANCE_OF
CVE-2023-1888,CWE-20,IS_INSTANCE_OF
CVE-2023-1893,CWE-79,IS_INSTANCE_OF
CVE-2023-1894,CWE-1333,IS_INSTANCE_OF
CVE-2023-1897,CWE-312,IS_INSTANCE_OF
CVE-2023-1898,CWE-330,IS_INSTANCE_OF
CVE-2023-1900,CWE-190,IS_INSTANCE_OF
CVE-2023-1901,CWE-787,IS_INSTANCE_OF
CVE-2023-1902,CWE-416,IS_INSTANCE_OF
CVE-2023-1904,CWE-532,IS_INSTANCE_OF
CVE-2023-1906,CWE-122,IS_INSTANCE_OF
CVE-2023-1906,CWE-787,IS_INSTANCE_OF
CVE-2023-1907,CWE-488,IS_INSTANCE_OF
CVE-2023-1916,CWE-125,IS_INSTANCE_OF
CVE-2023-1923,CWE-352,IS_INSTANCE_OF
CVE-2023-1935,CWE-287,IS_INSTANCE_OF
CVE-2023-1939,CWE-732,IS_INSTANCE_OF
CVE-2023-1944,CWE-798,IS_INSTANCE_OF
CVE-2023-1945,CWE-787,IS_INSTANCE_OF
CVE-2023-1947,CWE-94,IS_INSTANCE_OF
CVE-2023-1951,CWE-89,IS_INSTANCE_OF
CVE-2023-1959,CWE-89,IS_INSTANCE_OF
CVE-2023-1962,CWE-89,IS_INSTANCE_OF
CVE-2023-1963,CWE-89,IS_INSTANCE_OF
CVE-2023-1965,CWE-352,IS_INSTANCE_OF
CVE-2023-1966,CWE-269,IS_INSTANCE_OF
CVE-2023-1967,CWE-502,IS_INSTANCE_OF
CVE-2023-1972,CWE-787,IS_INSTANCE_OF
CVE-2023-1979,CWE-863,IS_INSTANCE_OF
CVE-2023-1981,CWE-400,IS_INSTANCE_OF
CVE-2023-1985,CWE-89,IS_INSTANCE_OF
CVE-2023-1989,CWE-416,IS_INSTANCE_OF
CVE-2023-1990,CWE-416,IS_INSTANCE_OF
CVE-2023-1992,CWE-400,IS_INSTANCE_OF
CVE-2023-1993,CWE-834,IS_INSTANCE_OF
CVE-2023-1994,CWE-400,IS_INSTANCE_OF
CVE-2023-1996,CWE-79,IS_INSTANCE_OF
CVE-2023-1997,CWE-78,IS_INSTANCE_OF
CVE-2023-1998,CWE-203,IS_INSTANCE_OF
CVE-2023-1999,CWE-415,IS_INSTANCE_OF
CVE-2023-1999,CWE-416,IS_INSTANCE_OF
CVE-2023-2000,CWE-601,IS_INSTANCE_OF
CVE-2023-20002,CWE-918,IS_INSTANCE_OF
CVE-2023-20003,CWE-306,IS_INSTANCE_OF
CVE-2023-20004,CWE-59,IS_INSTANCE_OF
CVE-2023-20005,CWE-79,IS_INSTANCE_OF
CVE-2023-20006,CWE-681,IS_INSTANCE_OF
CVE-2023-20007,CWE-78,IS_INSTANCE_OF
CVE-2023-20009,CWE-434,IS_INSTANCE_OF
CVE-2023-20010,CWE-89,IS_INSTANCE_OF
CVE-2023-20011,CWE-352,IS_INSTANCE_OF
CVE-2023-20012,CWE-287,IS_INSTANCE_OF
CVE-2023-20013,CWE-77,IS_INSTANCE_OF
CVE-2023-20014,CWE-400,IS_INSTANCE_OF
CVE-2023-20015,CWE-78,IS_INSTANCE_OF
CVE-2023-20016,CWE-330,IS_INSTANCE_OF
CVE-2023-20017,CWE-77,IS_INSTANCE_OF
CVE-2023-20018,CWE-863,IS_INSTANCE_OF
CVE-2023-20019,CWE-79,IS_INSTANCE_OF
CVE-2023-2002,CWE-863,IS_INSTANCE_OF
CVE-2023-20020,CWE-20,IS_INSTANCE_OF
CVE-2023-20021,CWE-78,IS_INSTANCE_OF
CVE-2023-20022,CWE-78,IS_INSTANCE_OF
CVE-2023-20023,CWE-78,IS_INSTANCE_OF
CVE-2023-20024,CWE-120,IS_INSTANCE_OF
CVE-2023-20025,CWE-290,IS_INSTANCE_OF
CVE-2023-20026,CWE-20,IS_INSTANCE_OF
CVE-2023-20028,CWE-79,IS_INSTANCE_OF
CVE-2023-20030,CWE-611,IS_INSTANCE_OF
CVE-2023-20032,CWE-787,IS_INSTANCE_OF
CVE-2023-20037,CWE-79,IS_INSTANCE_OF
CVE-2023-20038,CWE-798,IS_INSTANCE_OF
CVE-2023-20040,CWE-434,IS_INSTANCE_OF
CVE-2023-20041,CWE-79,IS_INSTANCE_OF
CVE-2023-20043,CWE-276,IS_INSTANCE_OF
CVE-2023-20045,CWE-20,IS_INSTANCE_OF
CVE-2023-20046,CWE-522,IS_INSTANCE_OF
CVE-2023-20047,CWE-770,IS_INSTANCE_OF
CVE-2023-20048,CWE-863,IS_INSTANCE_OF
CVE-2023-20049,CWE-119,IS_INSTANCE_OF
CVE-2023-20050,CWE-78,IS_INSTANCE_OF
CVE-2023-20052,CWE-776,IS_INSTANCE_OF
CVE-2023-20053,CWE-79,IS_INSTANCE_OF
CVE-2023-20057,CWE-74,IS_INSTANCE_OF
CVE-2023-20058,CWE-79,IS_INSTANCE_OF
CVE-2023-20059,CWE-312,IS_INSTANCE_OF
CVE-2023-2006,CWE-362,IS_INSTANCE_OF
CVE-2023-20060,CWE-79,IS_INSTANCE_OF
CVE-2023-20061,CWE-668,IS_INSTANCE_OF
CVE-2023-20062,CWE-918,IS_INSTANCE_OF
CVE-2023-20063,CWE-20,IS_INSTANCE_OF
CVE-2023-20064,CWE-862,IS_INSTANCE_OF
CVE-2023-20066,CWE-22,IS_INSTANCE_OF
CVE-2023-20067,CWE-770,IS_INSTANCE_OF
CVE-2023-20068,CWE-79,IS_INSTANCE_OF
CVE-2023-20069,CWE-79,IS_INSTANCE_OF
CVE-2023-2007,CWE-667,IS_INSTANCE_OF
CVE-2023-20073,CWE-434,IS_INSTANCE_OF
CVE-2023-20074,CWE-79,IS_INSTANCE_OF
CVE-2023-20075,CWE-78,IS_INSTANCE_OF
CVE-2023-20076,CWE-78,IS_INSTANCE_OF
CVE-2023-20077,CWE-22,IS_INSTANCE_OF
CVE-2023-20078,CWE-787,IS_INSTANCE_OF
CVE-2023-20079,CWE-787,IS_INSTANCE_OF
CVE-2023-2008,CWE-129,IS_INSTANCE_OF
CVE-2023-20080,CWE-129,IS_INSTANCE_OF
CVE-2023-20081,CWE-787,IS_INSTANCE_OF
CVE-2023-20085,CWE-79,IS_INSTANCE_OF
CVE-2023-20087,CWE-22,IS_INSTANCE_OF
CVE-2023-20089,CWE-401,IS_INSTANCE_OF
CVE-2023-2009,CWE-79,IS_INSTANCE_OF
CVE-2023-20091,CWE-61,IS_INSTANCE_OF
CVE-2023-20093,CWE-61,IS_INSTANCE_OF
CVE-2023-20094,CWE-125,IS_INSTANCE_OF
CVE-2023-20096,CWE-79,IS_INSTANCE_OF
CVE-2023-20097,CWE-77,IS_INSTANCE_OF
CVE-2023-20098,CWE-22,IS_INSTANCE_OF
CVE-2023-2010,CWE-362,IS_INSTANCE_OF
CVE-2023-20101,CWE-798,IS_INSTANCE_OF
CVE-2023-20102,CWE-502,IS_INSTANCE_OF
CVE-2023-20103,CWE-20,IS_INSTANCE_OF
CVE-2023-20104,CWE-79,IS_INSTANCE_OF
CVE-2023-20107,CWE-331,IS_INSTANCE_OF
CVE-2023-20108,CWE-770,IS_INSTANCE_OF
CVE-2023-20109,CWE-787,IS_INSTANCE_OF
CVE-2023-20110,CWE-89,IS_INSTANCE_OF
CVE-2023-20112,CWE-125,IS_INSTANCE_OF
CVE-2023-20113,CWE-352,IS_INSTANCE_OF
CVE-2023-20114,CWE-20,IS_INSTANCE_OF
CVE-2023-20116,CWE-835,IS_INSTANCE_OF
CVE-2023-20117,CWE-78,IS_INSTANCE_OF
CVE-2023-20118,CWE-77,IS_INSTANCE_OF
CVE-2023-20119,CWE-79,IS_INSTANCE_OF
CVE-2023-20120,CWE-79,IS_INSTANCE_OF
CVE-2023-20121,CWE-78,IS_INSTANCE_OF
CVE-2023-20122,CWE-78,IS_INSTANCE_OF
CVE-2023-20123,CWE-294,IS_INSTANCE_OF
CVE-2023-20124,CWE-77,IS_INSTANCE_OF
CVE-2023-20126,CWE-306,IS_INSTANCE_OF
CVE-2023-20128,CWE-78,IS_INSTANCE_OF
CVE-2023-20129,CWE-22,IS_INSTANCE_OF
CVE-2023-20130,CWE-352,IS_INSTANCE_OF
CVE-2023-20131,CWE-79,IS_INSTANCE_OF
CVE-2023-20132,CWE-79,IS_INSTANCE_OF
CVE-2023-20133,CWE-79,IS_INSTANCE_OF
CVE-2023-20134,CWE-434,IS_INSTANCE_OF
CVE-2023-20135,CWE-367,IS_INSTANCE_OF
CVE-2023-20136,CWE-269,IS_INSTANCE_OF
CVE-2023-20137,CWE-79,IS_INSTANCE_OF
CVE-2023-20138,CWE-79,IS_INSTANCE_OF
CVE-2023-20139,CWE-79,IS_INSTANCE_OF
CVE-2023-2014,CWE-79,IS_INSTANCE_OF
CVE-2023-20140,CWE-79,IS_INSTANCE_OF
CVE-2023-20141,CWE-79,IS_INSTANCE_OF
CVE-2023-20142,CWE-79,IS_INSTANCE_OF
CVE-2023-20143,CWE-79,IS_INSTANCE_OF
CVE-2023-20144,CWE-79,IS_INSTANCE_OF
CVE-2023-20145,CWE-79,IS_INSTANCE_OF
CVE-2023-20146,CWE-79,IS_INSTANCE_OF
CVE-2023-20147,CWE-79,IS_INSTANCE_OF
CVE-2023-20148,CWE-79,IS_INSTANCE_OF
CVE-2023-20149,CWE-79,IS_INSTANCE_OF
CVE-2023-2015,CWE-79,IS_INSTANCE_OF
CVE-2023-20150,CWE-79,IS_INSTANCE_OF
CVE-2023-20151,CWE-79,IS_INSTANCE_OF
CVE-2023-20152,CWE-78,IS_INSTANCE_OF
CVE-2023-20153,CWE-78,IS_INSTANCE_OF
CVE-2023-20155,CWE-400,IS_INSTANCE_OF
CVE-2023-20156,CWE-120,IS_INSTANCE_OF
CVE-2023-20157,CWE-120,IS_INSTANCE_OF
CVE-2023-20158,CWE-120,IS_INSTANCE_OF
CVE-2023-20159,CWE-120,IS_INSTANCE_OF
CVE-2023-20160,CWE-120,IS_INSTANCE_OF
CVE-2023-20161,CWE-120,IS_INSTANCE_OF
CVE-2023-20162,CWE-120,IS_INSTANCE_OF
CVE-2023-20163,CWE-78,IS_INSTANCE_OF
CVE-2023-20164,CWE-78,IS_INSTANCE_OF
CVE-2023-20166,CWE-22,IS_INSTANCE_OF
CVE-2023-20167,CWE-22,IS_INSTANCE_OF
CVE-2023-20168,CWE-20,IS_INSTANCE_OF
CVE-2023-20169,CWE-20,IS_INSTANCE_OF
CVE-2023-2017,CWE-94,IS_INSTANCE_OF
CVE-2023-20170,CWE-78,IS_INSTANCE_OF
CVE-2023-20171,CWE-20,IS_INSTANCE_OF
CVE-2023-20172,CWE-20,IS_INSTANCE_OF
CVE-2023-20173,CWE-611,IS_INSTANCE_OF
CVE-2023-20174,CWE-611,IS_INSTANCE_OF
CVE-2023-20175,CWE-78,IS_INSTANCE_OF
CVE-2023-20176,CWE-400,IS_INSTANCE_OF
CVE-2023-20178,CWE-276,IS_INSTANCE_OF
CVE-2023-20179,CWE-79,IS_INSTANCE_OF
CVE-2023-20180,CWE-352,IS_INSTANCE_OF
CVE-2023-20181,CWE-79,IS_INSTANCE_OF
CVE-2023-20182,CWE-20,IS_INSTANCE_OF
CVE-2023-20183,CWE-552,IS_INSTANCE_OF
CVE-2023-20184,CWE-552,IS_INSTANCE_OF
CVE-2023-20185,CWE-326,IS_INSTANCE_OF
CVE-2023-20188,CWE-79,IS_INSTANCE_OF
CVE-2023-20189,CWE-120,IS_INSTANCE_OF
CVE-2023-20190,CWE-863,IS_INSTANCE_OF
CVE-2023-20191,CWE-863,IS_INSTANCE_OF
CVE-2023-20193,CWE-269,IS_INSTANCE_OF
CVE-2023-20194,CWE-269,IS_INSTANCE_OF
CVE-2023-20195,CWE-434,IS_INSTANCE_OF
CVE-2023-20196,CWE-434,IS_INSTANCE_OF
CVE-2023-20197,CWE-835,IS_INSTANCE_OF
CVE-2023-2020,CWE-863,IS_INSTANCE_OF
CVE-2023-20200,CWE-732,IS_INSTANCE_OF
CVE-2023-20201,CWE-79,IS_INSTANCE_OF
CVE-2023-20203,CWE-79,IS_INSTANCE_OF
CVE-2023-20204,CWE-79,IS_INSTANCE_OF
CVE-2023-20205,CWE-79,IS_INSTANCE_OF
CVE-2023-20206,CWE-79,IS_INSTANCE_OF
CVE-2023-20207,CWE-312,IS_INSTANCE_OF
CVE-2023-20208,CWE-79,IS_INSTANCE_OF
CVE-2023-20209,CWE-77,IS_INSTANCE_OF
CVE-2023-20211,CWE-89,IS_INSTANCE_OF
CVE-2023-20214,CWE-287,IS_INSTANCE_OF
CVE-2023-20216,CWE-732,IS_INSTANCE_OF
CVE-2023-20218,CWE-79,IS_INSTANCE_OF
CVE-2023-20219,CWE-77,IS_INSTANCE_OF
CVE-2023-20220,CWE-77,IS_INSTANCE_OF
CVE-2023-20221,CWE-352,IS_INSTANCE_OF
CVE-2023-20222,CWE-79,IS_INSTANCE_OF
CVE-2023-20224,CWE-88,IS_INSTANCE_OF
CVE-2023-20228,CWE-79,IS_INSTANCE_OF
CVE-2023-20229,CWE-22,IS_INSTANCE_OF
CVE-2023-2023,CWE-79,IS_INSTANCE_OF
CVE-2023-20230,CWE-732,IS_INSTANCE_OF
CVE-2023-20231,CWE-20,IS_INSTANCE_OF
CVE-2023-20232,CWE-20,IS_INSTANCE_OF
CVE-2023-20233,CWE-354,IS_INSTANCE_OF
